EVT_NAME,EVT_FUEL_N,EVT_LF,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,COUNT
North Pacific Lowland Mixed Hardwood-Conifer Forest,Tr North Pacific Lowland Mixed Hardwood-Conifer Forest,Tree,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 229: Pacific Douglas-Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,785
North Pacific Maritime Coastal Sand Dune and Strand,Sps Pacific Coastal Dunes and Other Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,108
North-Central Appalachian Acidic Swamp,Tr Central Interior and Appalachian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 72: Peatland Forests,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,24157
North-Central Appalachian Seepage Fen,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Herb,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,709
North-Central Interior and Appalachian Acidic Peatland Woodland,Tr Central Interior and Appalachian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 72: Peatland Forests,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,16904
North-Central Interior and Appalachian Rich Swamp,Tr Central Interior and Appalachian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,SAF 39: Black Ash-American Elm-Red Maple,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,14316
North-Central Interior Floodplain Forest,Tr Central Interior and Appalachian Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,20788
North-Central Interior Freshwater Marsh,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Herb,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,4770
North-Central Interior Shrub Alkaline Fen,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Shrub,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,1062
North-Central Interior Shrub Swamp,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Shrub,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,965
Northern Appalachian-Acadian Conifer-Hardwood Acidic Swamp,Tr Laurentian-Acadian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,136161
Northern Appalachian-Acadian Rocky Heath Outcrop Woodland,Tr Northern Appalachian-Acadian Rocky Heath Outcrop,Tree,Conifer,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Open tree canopy,Evergreen open tree canopy,2059
Northern Atlantic Coastal Plain Basin Peat Swamp,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,SAF 97: Atlantic White Cedar,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,8836
Northern Atlantic Coastal Plain Basin Swamp and Wet Hardwood Forest,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,39408
Northern Atlantic Coastal Plain Brackish Tidal Marsh,He Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,5459
Northern Atlantic Coastal Plain Calcareous Ravine,Tr Northern Atlantic Coastal Plain Calcareous Ravine,Tree,Hardwood,Coastal Plain Oak Forest,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,585
Northern Atlantic Coastal Plain Fresh and Oligohaline Tidal Marsh,He Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,4019
Northern Atlantic Coastal Plain Pond,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,296
Northern Atlantic Coastal Plain Sandy Beach,Sps Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,5350
Northern Atlantic Coastal Plain Riparian and Floodplain Forest,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,35186
Northern Atlantic Coastal Plain Tidal Salt Marsh,He Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,55790
Northern Atlantic Coastal Plain Tidal Swamp,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,10271
Northern Great Lakes Coastal Marsh,He Great Lakes Coastal Marsh Systems,Herb,Riparian,Inland Marshes and Prairies,LF 44: Laurentian-Acadian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1639
Northern Great Lakes Interdunal Wetland,He Great Lakes Coastal Marsh Systems,Herb,Riparian,Inland Marshes and Prairies,LF 44: Laurentian-Acadian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,752
Ozark-Ouachita Riparian Forest,Tr Central Interior and Appalachian Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,2603
Piedmont Upland Depression Swamp,Tr Central Interior and Appalachian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,SAF 88: Willow Oak-Water Oak-Diamondleaf Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,20
Red River Large Floodplain Forest,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,334
Sierra Nevada Cliff and Canyon,Sps Mediterranean California Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,2980
South Florida Bayhead Swamp,Tr Caribbean Swamp System,Tree,Riparian,Atlantic Swamp Forests,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,20
South Florida Pond-apple/Popash Slough,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,41
South Florida Slough Gator Hole and Willow Head Herbaceous,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,3
South-Central Interior Large Floodplain Forest,Tr Central Interior and Appalachian Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,11145
South-Central Interior Small Stream and Riparian Forest,Tr Central Interior and Appalachian Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,10769
Southeastern Coastal Plain Interdunal Wetland,He Southeastern Coastal Plain Interdunal Wetland,Herb,Riparian,Inland Marshes and Prairies,LF 70: Gulf Coastal Plain Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,1594
Southeastern Great Plains Floodplain Forest and Woodland,Tr Central Interior and Appalachian Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Deciduous open tree canopy,3939
Southeastern Great Plains Riparian Forest and Woodland,Tr Central Interior and Appalachian Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Deciduous open tree canopy,2788
Southern and Central Appalachian Bog and Fen,Tr Central Interior and Appalachian Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,349
Southern and Central Appalachian Mafic Glade and Barrens,Tr Southern and Central Appalachian Mafic Glade and Barrens,Tree,Conifer-Hardwood,Glades and Barrens,SAF 46: Eastern Redcedar,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,269
Southern Appalachian Seepage Wetland,Sh Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Herb,Riparian,Inland Marshes and Prairies,LF 45: Central Interior and Appalachian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,3
Southern Atlantic Coastal Plain Depression Pondshore,He Southern Atlantic Coastal Plain Depression Pondshore,Herb,Riparian,Depressional Wetland,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,306
Southern Atlantic Coastal Plain Fresh and Oligohaline Tidal Marsh,He Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,2896
Southern Atlantic Coastal Plain Large River Floodplain Forest,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,67350
Southern Atlantic Coastal Plain Salt and Brackish Tidal Marsh,He Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,LF 50: Tidal Flats and Marshes,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,94970
Southern Atlantic Coastal Plain Sea Island Beach,Sps Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,2848
Southern Atlantic Coastal Plain Tidal Wooded Swamp,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,18545
Southern California Coast Ranges Cliff and Canyon,Sps Mediterranean California Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,7349
Southern Coastal Plain Blackwater River Floodplain Forest,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,15753
Southern Coastal Plain Hydric Hammock,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6150
Southern Coastal Plain Nonriverine Basin Swamp,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,2902
Southern Coastal Plain Oak Dome and Hammock,Tr Southern Coastal Plain Oak Dome and Hammock,Tree,Riparian,Coastal Plain Oak Forest,SAF 89: Live Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,3727
Southern Coastal Plain Sinkhole,Sps Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,6
Southern Piedmont Glade and Barrens,Tr Southern Piedmont Glade and Barrens,Tree,Conifer-Hardwood,Glades and Barrens,SAF 46: Eastern Redcedar,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,72
Southern Piedmont Large Floodplain Forest,Tr Central Interior and Appalachian Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,812
Southern Piedmont Small Floodplain and Riparian Forest,Tr Central Interior and Appalachian Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,2091
Southern Ridge and Valley Calcareous Glade and Woodland,Tr Southern Ridge and Valley Calcareous Glade and Woodland,Tree,Conifer-Hardwood,Glades and Barrens,SAF 46: Eastern Redcedar,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,1507
Southwestern Great Plains Canyon,Sps Western Great Plains Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,21
Tamaulipan Closed Depression Wetland Woodland,Tr Tamaulipan Closed Depression Wetland,Tree,Riparian,Depressional Wetland,LF 43: Great Plains Herbaceous Wetland,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,46
Tamaulipan Ramadero,Tr Tamaulipan Riparian Systems,Shrub,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,95
Temperate Pacific Subalpine-Montane Wet Meadow,He Temperate Pacific Subalpine-Montane Wet Meadow,Herb,Riparian,Inland Marshes and Prairies,SRM 217: Wetlands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,9844
Texas Coast Beach,Sps Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Sparse,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,713
Texas Coast Fresh and Oligohaline Tidal Marsh,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,SRM 807: Gulf Coast Fresh Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,8015
Texas Coast Salt and Brackish Tidal Marsh,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,Riparian,Atlantic Coastal Marsh,SRM 806: Gulf Coast Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,13932
West Gulf Coastal Plain Large River Floodplain Forest,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Tree,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,9125
West Gulf Coastal Plain Near-Coast Large River Swamp,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,Riparian,Atlantic Swamp Forests,LF 47: Gulf Coastal Plain Swamp,Tree-dominated,Open tree canopy,Deciduous open tree canopy,359
West Gulf Coastal Plain Small Stream and River Forest,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,16163
Northeastern Interior Calcareous Oak Forest,Tr Northeastern Interior Calcareous Oak Forest,Tree,Hardwood,White Oak-Red Oak-Hickory Forest and Woodland,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,6426
Madrean Mesic Canyon Forest and Woodland,Tr Madrean Mesic Canyon Forest and Woodland,Tree,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 241: Western Live Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,3626
Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce-Hardwood Forest,Tr Boreal Jack Pine-Black Spruce-Hardwood Forest,Tree,Conifer-Hardwood,Jack Pine Forest,SAF 1: Jack Pine,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,63
California Ruderal Grassland and Meadow,Sh California Ruderal Grassland Meadow & Scrub,Herb,Exotic Herbaceous,Introduced Annual and Biennial Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,528294
Californian Ruderal Forest,Tr Californian Ruderal Forest,Tree,Exotic Tree-Shrub,Introduced Upland Vegetation-Treed,LF 53: Ruderal Forest,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,36059
Great Basin & Intermountain Introduced Annual and Biennial Forbland,He Great Basin & Intermountain Introduced Annual and Biennial Forbland,Herb,Exotic Herbaceous,Introduced Annual and Biennial Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,8615
Great Basin & Intermountain Introduced Annual Grassland,He Great Basin & Intermountain Introduced Annual Grassland,Herb,Exotic Herbaceous,Introduced Annual Grassland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,8626
Great Basin & Intermountain Introduced Perennial Grassland and Forbland,He Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Herb,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,21003
North American Warm Desert Ruderal & Planted Scrub,Sh North American Warm Desert Ruderal & Planted Scrub & Grassland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,64679
Northeastern North American Temperate Forest Plantation,Tr Northeastern North American Temperate Forest Plantation,Tree,Conifer,Managed Tree Plantation,LF 61: Managed Tree Plantation,Tree-dominated,Open Tree Canopy,Evergreen open tree canopy,21356
Northern & Central Native Ruderal Flooded & Swamp Forest,Tr Northern & Central Native Ruderal Flooded & Swamp Forest,Tree,Riparian,Ruderal Forest,LF 53: Ruderal Forest,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,8916
Northern & Central Native Ruderal Forest,Tr Northern & Central Native Ruderal Forest,Tree,Conifer-Hardwood,Ruderal Forest,LF 53: Ruderal Forest,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,88419
Northern & Central Plains Ruderal & Planted Shrubland,Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Deciduous shrubland,11527
Northern & Central Ruderal Shrubland,Sh Northern & Central Ruderal Meadow & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Deciduous shrubland,17986
Northern & Central Ruderal Wet Meadow & Marsh,He Northern & Central Ruderal Wet Meadow & Marsh,Herb,Riparian,Introduced Herbaceous Wetland Vegetation,LF 59: Introduced Herbaceous Wetland and Riparian Vegetation,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,23098
Southeastern Exotic Ruderal Forest,Tr Southeastern Exotic Ruderal Forest,Tree,Exotic Tree-Shrub,Introduced Upland Vegetation-Treed,LF 51: Introduced Upland Vegetation - Tree,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,1998
Southeastern Native Ruderal Flooded & Swamp Forest,Tr Southeastern Native Ruderal Flooded & Swamp Forest,Tree,Riparian,Introduced Woody Wetland Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,12759
Southeastern Native Ruderal Forest,Tr Southeastern Native Ruderal Forest,Tree,Conifer-Hardwood,Introduced Upland Vegetation-Treed,LF 51: Introduced Upland Vegetation - Tree,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,146532
Southeastern North American Temperate Forest Plantation,Tr Southeastern North American Temperate Forest Plantation,Tree,Conifer,Managed Tree Plantation,LF 61: Managed Tree Plantation,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,237332
Southeastern Ruderal Shrubland,Sh Southeastern Ruderal Grassland & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,12207
Southeastern Ruderal Wet Meadow & Marsh,He Southeastern Ruderal Wet Meadow & Marsh,Herb,Riparian,Introduced Herbaceous Wetland Vegetation,LF 59: Introduced Herbaceous Wetland and Riparian Vegetation,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,9189
Great Plains Comanchian Ruderal Shrubland,Sh Great Plains Comanchian Ruderal Grassland & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,33722
Southern Vancouverian Lowland Ruderal Shrubland,Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,128
Interior West Ruderal Riparian Forest,Tr Interior West Ruderal Riparian Forest & Scrub,Tree,Riparian,Introduced Riparian Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,2884
Interior Western North American Temperate Ruderal Shrubland,Sh Interior Western North American Temperate Ruderal Grassland & Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,16101
Western North American Ruderal Wet Shrubland,Sh Western North American Ruderal Wet Shrubland Meadow & Marsh,Shrub,Riparian,Introduced Woody Wetland Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,17066
Southeastern Exotic Ruderal Flooded & Swamp Forest,Tr Southeastern Exotic Ruderal Flooded & Swamp Forest,Tree,Riparian,Introduced Woody Wetland Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,3539
Great Basin & Intermountain Ruderal Shrubland,Sh Great Basin & Intermountain Ruderal Shrubland,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,12462
California Ruderal Scrub,Sh California Ruderal Grassland Meadow & Scrub,Shrub,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,60596
Columbia Basin Foothill Riparian Shrubland,Tr Inter-Mountain Basins Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,240
Great Basin Foothill and Lower Montane Riparian Shrubland,Tr Inter-Mountain Basins Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,4520
Columbia Basin Foothill Riparian Herbaceous,Tr Inter-Mountain Basins Montane Riparian Systems,Herb,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,82
Great Basin Foothill and Lower Montane Riparian Herbaceous,Tr Inter-Mountain Basins Montane Riparian Systems,Herb,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,303
Northern Rocky Mountain Lower Montane Riparian Shrubland,Tr Rocky Mountain Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,10204
Northwestern Great Plains Floodplain Shrubland,Tr Western Great Plains Floodplain Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,113
Northwestern Great Plains Floodplain Herbaceous,Tr Western Great Plains Floodplain Systems,Herb,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,7061
Northwestern Great Plains Riparian Shrubland,Tr Western Great Plains Floodplain Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,3579
Northwestern Great Plains Riparian Herbaceous,Tr Western Great Plains Floodplain Systems,Herb,Riparian,Western Herbaceous Wetland,LF 42: Great Plains Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,65675
Rocky Mountain Lower Montane-Foothill Riparian Shrubland,Tr Rocky Mountain Montane Riparian Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,55191
Western Great Plains Floodplain Shrubland,Tr Western Great Plains Floodplain Systems,Shrub,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,216
